Date,Price,Change,% Change,Open,High,Low,VWAP,Short Interest % of Total,Short Interest,Volume % of 30-Day Average,Volume % of 90-Day Average,Volume 90-Day MAVG,Volume 30-Day MAVG,CVol
11/03/2004,41.28,-0.27,-0.649819495,41.09,42.37,41.04,41.75,6.576985193,26592790,71.20674611,74.43159404,9450451,9426481,7057037
12/03/2004,42.44,1.16,2.810077519,41.35,42.61,41.3,42.12,6.576985193,26592790,66.02448738,65.85702707,9433750,8884409,6223786
15/03/2004,41.08,-1.36,-3.204524034,42.26,42.8,40.92,41.44,6.937690407,28051233,74.42412967,70.09030327,9405762,8724535,6612144
16/03/2004,42.13,1.05,2.555988315,41.46,42.36,41.26,41.8,6.937690407,28051233,71.27160331,66.10964851,9396975,8545372,6218116
17/03/2004,42.8,0.67,1.59031569,43,43.45,42.59,42.99,6.937690407,28051233,59.76573353,54.34944782,9394660,7793179,5107204
18/03/2004,43.01,0.21,0.490654206,42.53,43.2,42.21,42.68,6.937690407,28051233,73.45244772,60.93121733,9360502,7263910,5724281
19/03/2004,42.8,-0.21,-0.488258545,43.08,43.75,42.63,43.19,6.937690407,28051233,79.23449882,61.48733175,9329972,7016177,5755523
22/03/2004,40.85,-1.95,-4.556074766,41.75,41.85,40.51,41.13,6.937690407,28051233,128.0071703,96.26190996,9328425,7098617,8981209
23/03/2004,40.23,-0.62,-1.517747858,41.21,41.74,39.85,40.63,6.937690407,28051233,158.2006756,120.3853818,9331302,7268012,11230060
24/03/2004,39.63,-0.6,-1.49142431,40.35,40.38,39.15,39.7,6.937690407,28051233,108.3627387,84.40212148,9315883,7365574,7875817
25/03/2004,41.99,2.36,5.955084532,40,42.2,40,41.23,6.937690407,28051233,96.56633904,76.34987081,9316325,7339942,7112665
26/03/2004,41.7,-0.29,-0.690640629,42.01,42.49,41.29,41.78,6.937690407,28051233,78.2076232,61.61650519,9287118,7306033,5740394
29/03/2004,42.76,1.06,2.541966427,42.07,42.8,41.97,42.48,6.937690407,28051233,76.12791746,59.88866392,9204506,7310377,5561931
30/03/2004,43.8,1.04,2.432179607,42.71,43.93,42.56,43.27,6.937690407,28051233,74.59768287,59.246764,9125046,7124072,5453372
31/03/2004,43.28,-0.52,-1.187214612,43.85,44,42.95,43.48,6.937690407,28051233,65.62373071,51.2335152,9020453,7014792,4675082
1/04/2004,44.74,1.46,3.373382625,43.44,44.84,43.3,44.24,6.937690407,28051233,92.78139724,72.15183256,8955507,6983659,6508422
2/04/2004,46.09,1.35,3.017434063,45.87,46.25,45.25,45.85,6.937690407,28051233,116.6731421,90.98372497,8943775,7006085,8148054
5/04/2004,46.96,0.87,1.887611195,45.67,47.09,45.59,46.44,6.937690407,28051233,84.77055666,66.40481542,8891470,6892660,5939097
6/04/2004,46.44,-0.52,-1.107325383,46.31,46.97,45.75,46.32,6.937690407,28051233,85.83365327,66.53817573,8804121,6720027,5916222
7/04/2004,45.85,-0.59,-1.270456503,46.2,46.8,45.39,45.9,6.937690407,28051233,67.72667863,51.69455232,8755685,6633208,4551251
8/04/2004,48.1,2.25,4.907306434,47.84,48.15,47,47.6,6.937690407,28051233,133.8671638,101.4162608,8810091,6730457,8879688
12/04/2004,47.96,-0.14,-0.291060291,48.05,48.37,47.57,47.94,6.937690407,28051233,64.56958272,49.32784712,8730270,6636519,4345828
13/04/2004,46.58,-1.38,-2.877397832,48,48.34,46.36,47.16,6.928317419,28051233,86.25478683,65.56859166,8723924,6661748,5724315
14/04/2004,46.79,0.21,0.450837269,45.98,47.66,45.98,47.01,6.928317419,28051233,92.32711618,70.5026798,8663444,6634551,6150600
15/04/2004,46.99,0.2,0.427441761,46.94,47.6,46,46.99,8.723776051,35320650,84.45562278,64.67694818,8612190,6501233,5603251
16/04/2004,45.5,-1.49,-3.170887423,47.07,47.1,45.3337,46.1,8.723776051,35320650,129.1057163,97.46026712,8622088,6535012,8393463
19/04/2004,47.11,1.61,3.538461538,45.35,47.27,45.12,46.19,8.723776051,35320650,81.90348777,62.07780496,8588489,6499211,5352403
20/04/2004,45.2,-1.91,-4.054340904,47.62,47.81,45.18,46.44,8.723776051,35320650,144.2646902,109.1701632,8576316,6591467,9376067
21/04/2004,45.72,0.52,1.150442478,45.25,46.49,44.91,45.63,8.723776051,35320650,91.94330229,70.66451751,8540822,6573680,6060412
22/04/2004,48.86,3.14,6.867891514,45.95,49.1,45.89,48.03,8.723776051,35320650,240.3938287,185.0257461,8611754,6869347,15802720
23/04/2004,46.29,-2.57,-5.25992632,45.98,46.8873,45.51,46.06,8.723776051,35320650,212.5951669,169.5810111,8705173,7120909,14603900
26/04/2004,47.25,0.96,2.073882048,46.249,47.76,46.15,47.18,8.72063137,35320650,102.7139619,84.02093993,8678918,7157255,7314168
27/04/2004,48,0.75,1.587301587,47.63,48.8,46.79,47.75,8.72063137,35320650,125.6880972,103.6513799,8661559,7236711,8995818
28/04/2004,46.97,-1.03,-2.145833333,47.62,48.35,46.64,47.39,8.72063137,35320650,84.73014765,70.79182631,8575715,7233830,6131676
29/04/2004,46.19,-0.78,-1.660634448,46.9,47.08,45.51,46.19,8.72063137,35320650,124.9618984,105.4084764,8556703,7364907,9039531
30/04/2004,43.6,-2.59,-5.607274302,46.06,46.35,43.31,44.56,8.72063137,35320650,133.7481866,115.1194608,8576710,7502446,9850430
3/05/2004,44.41,0.81,1.857798165,43.77,45.15,43.41,44.62,8.72063137,35320650,92.28114855,80.7225981,8566970,7541373,6923343
4/05/2004,43.95,-0.46,-1.035802747,44.41,44.57,43.7,44.05,8.72063137,35320650,96.70015039,85.12366241,8525721,7485083,7292519
5/05/2004,44.26,0.31,0.705346985,43.97,45.05,43.95,44.51,8.72063137,35320650,65.35247243,57.37563722,8517188,7273804,4891687
6/05/2004,43.14,-1.12,-2.530501582,43.56,44.25,42.77,43.22,8.72063137,35320650,107.5602777,91.85806491,8525467,7272068,7823724
7/05/2004,41.9,-1.24,-2.874362541,42.96,44.18,41.68,42.76,8.72063137,35320650,127.7306029,108.9518694,8539121,7344601,9288656
10/05/2004,41.26,-0.64,-1.527446301,41.25,42.147,40.57,41.27,8.72063137,35320650,140.4043634,120.7634781,8596455,7496992,10312140
11/05/2004,42.7,1.44,3.490063015,41.91,43.04,41.9,42.5,8.72063137,35320650,101.3140158,88.35623944,8621866,7564778,7595504
12/05/2004,43.02,0.32,0.74941452,41.98,43.15,41.25,42.01,8.72063137,35320650,98.97351781,86.83882218,8631307,7632570,7487127
